name, lng, lat
El Shaheed El Moqadem Abou Bakr Azmy Abou Salem Preparatory School, 31.320169, 27.046937
El Shaheed El Moqadem Primary School, 32.2558608, 31.2648244
El Shaheed El Naqib Nasr Abdel Hakim Qassem School, 31.243916, 29.850201
El Shaheed El Sadat Primary Mixed School, 29.9762445, 31.2446029
El Shaheed El Said El Naggar Primary School, 31.002498, 30.806406
El Shaheed El Saudi Primary School, 31.347277, 30.76714
El Shaheed El Sayed Hegazy Preparatory School For Boys, 31.698807, 31.126358
El Shaheed El Sayed Tolba Raslan Primary School, 31.507646, 30.903297
El Shaheed El Sharbasy Amer Primary School, 31.68391, 31.275516
El Shaheed Emad Aly Kamel Primary School, 31.272199, 30.069127
El Shaheed Emad Dawoud Primary School, 31.570587, 31.362079
El Shaheed Erfan Badr & Barakat Primary Mixed School, 30.31138, 31.089083
El Shaheed Ezzat El Shamy Primary School, 31.594577, 31.187762
El Shaheed Farahat Primary School, 31.812496, 31.40445
El Shaheed Fathy Hakim Primary School, 32.566422, 25.623191
El Shaheed Fathy Primary School, 31.7130903, 31.1478419
El Shaheed Fayez Hafez Amin Primary Mixed School, 32.5283879, 29.9852338
El Shaheed Fekry Metwally Hamid Primary School, 31.1948714, 30.4133644
El Shaheed Gaber Mohamed Ibrahim Primary School, 32.619599, 25.250268
El Shaheed Galal El Desouqy Primary Mixed School, 31.2488593, 30.0821064
El Shaheed Galal El Desouqy Primary School, 29.9898109, 31.2308474
El Shaheed Gamal El Din Shiha Primary School, 31.811101, 31.428736
El Shaheed Gamal Mohamed Taher Khalil Primary School, 31.760584, 31.354397
El Shaheed Gamil Ahmed Hegazy Preparatory School, 31.330226, 30.615164
El Shaheed Gawad Hosny Primary School, 31.392239, 31.046544
El Shaheed Gawad Hosny School, 32.2716975, 30.6013268
El Shaheed Ghary Shahout Primary School, 31.523304, 31.376657
El Shaheed Hamdy El Hanafy Primary School, 31.427684, 30.926875
El Shaheed Hamed Youssef Eissa Secondary School, 31.789496, 31.377398
El Shaheed Hamza El Sehaity Preparatory School For Boys, 31.5933198, 31.0903908
El Shaheed Hashem Sayed Ahmed School, 32.578391, 25.328918
El Shaheed Hassan Kamel Secondary School For Boys, 33.812714, 27.251676
El Shaheed Hassan Mohamed Galal Preparatory School, 32.632372, 25.707255
El Shaheed Hassan Mohamed Galal Primary School, 32.613382, 25.691998
El Shaheed Hussein El Attar Primary School, 31.248636, 29.697354
El Shaheed Hussein Omar El Tahan Primary School, 32.595899, 25.267547
El Shaheed Ibrahim El Assal Preparatory School, 30.8145422, 27.5866744
El Shaheed Ibrahim El Refaey Primary School, 32.261808, 30.556718
El Shaheed Ibrahim Gad El Ababy Primary School, 31.597433, 31.367079
El Shaheed Ibrahim Gomaa School, 31.724106, 31.12295
El Shaheed Ismael Fahmy Primary School, 31.374271, 30.046459
El Shaheed Ismail Fahmy Primary School, 31.720319, 31.332319
El Shaheed Khaled Herz Preparatory School, 31.794519, 31.381009
El Shaheed Khaled Mohamed El Toukhy Primary School, 31.3684773, 31.0393621
El Shaheed Khaled Saad Khattab Preparatory School, 31.576172, 30.877435
El Shaheed Mady Primary School, 31.758812, 31.324348
El Shaheed Maher El Sherif Primary School, 31.449598, 30.920855
El Shaheed Maher Rakha Secondary School, 31.758058, 31.331135
El Shaheed Mahmoud El Nouby Preparatory School For Girls, 32.56279, 25.62737
El Shaheed Mahmoud El Salamouny Primary School, 31.8099649, 31.4262347
El Shaheed Mahmoud Hassan Sayed School, 32.582628, 25.329985
El Shaheed Mahmoud Mabrouk Primary School, 30.816969, 30.827103
El Shaheed Mahmoud Mahfouz Primary School, 31.5929121, 31.0890677
El Shaheed Mahmoud Mohamed Taha School, 32.584977, 25.288978
El Shaheed Mahmoud Sedqy Preparatory School For Boys, 29.985633, 31.258314
El Shaheed Mamdouh Abou El Saoud Primary School, 31.511686, 30.595017
El Shaheed Mamdouh El Baz Primary School, 31.626334, 31.202689
El Shaheed Maraey Primary School, 31.770841, 31.334647
El Shaheed Mesbah Zahran Preparatory School, 31.770709, 31.336298
El Shaheed Mohamed Abdel Fattah Rabea Primary School, 31.331785, 30.642435
El Shaheed Mohamed Abdel Karim El Meniawy Secondary School, 31.2638242, 29.8475234
El Shaheed Mohamed Abdel Latif El Shimy School, 32.5073754, 29.9852593
El Shaheed Mohamed Abdel Salam Primary School, 31.468234, 30.916727
El Shaheed Mohamed Abdou Ezzat School, 31.53994, 30.576298
El Shaheed Mohamed Abdullah Nofal Primary School, 31.515049, 31.380922
El Shaheed Mohamed Ahmed El Leithy Primary School, 31.383101, 30.82058
El Shaheed Mohamed Ahmed Hegazy Preparatory School, 31.864227, 31.413627
El Shaheed Mohamed Aly El Bishbishy Primary School, 30.317123, 31.10229
El Shaheed Mohamed Amin El Baz Primary School, 31.3958763, 31.0466514
El Shaheed Mohamed Arbano Primary School, 31.653011, 31.238624
El Shaheed Mohamed El Aseel Primary School, 31.811104, 31.41322
El Shaheed Mohamed El Khouly Secondary School For Boys, 31.353714, 30.792475
El Shaheed Mohamed El Monir Primary School, 31.701736, 31.302691
El Shaheed Mohamed El Sabbahy Khater Primary School, 31.341183, 31.111703
El Shaheed Mohamed El Sayed Hefny Secondary School, 30.0160029, 31.2760269
El Shaheed Mohamed El Shafaey El Bayoumi Primary School, 31.352615, 30.62141
El Shaheed Mohamed El Shoqary Primary School, 31.461517, 30.883268
El Shaheed Mohamed Farid Sarhan School, 31.333292, 29.8498263
El Shaheed Mohamed Farid Sarhan School, 31.210468, 30.001509
El Shaheed Mohamed Farouq Wadan Preparatory School For Girls, 31.193951, 30.028157
El Shaheed Mohamed Gamal El Din El Safty Primary School, 32.2623778, 31.2631897
El Shaheed Mohamed Ghanem El Sharqawy Primary School, 31.614146, 31.33549
El Shaheed Mohamed Hassan Abdullah Primary School, 31.75523, 31.263223
El Shaheed Mohamed Hassan El Daly Preparatory School For Boys, 31.256161, 30.039674
El Shaheed Mohamed Hassan Preparatory School, 31.625508, 31.161192
El Shaheed Mohamed Kamal Abdin School, 31.492154, 30.582213
El Shaheed Mohamed Kamal El Morshedy Preparatory School, 31.794026, 31.429817
El Shaheed Mohamed Lotfy Azzam School, 31.74234, 31.307109
El Shaheed Mohamed Maamoun Shanab Preparatory School For Boys, 31.252794, 29.57307
El Shaheed Mohamed Mahmoud El Ashmawy Primary School, 29.98642, 31.255353
El Shaheed Mohamed Mahmoud Khalil Primary School, 32.551675, 25.304032
El Shaheed Mohamed Mahmoud Khamis School, 32.579412, 25.282869
El Shaheed Mohamed Mohy El Din El Agamy Primary School, 31.387585, 30.898008
El Shaheed Mohamed Nour School, 32.550202, 25.304207
El Shaheed Mohamed Sabry Primary School, 31.35096, 30.786447
El Shaheed Mohamed Samir Mohamed Samy School, 31.637374, 30.604757
El Shaheed Mohamed Shaker Primary Mixed School, 31.069454, 30.135413
El Shaheed Mohamed Yehia Tohfa Preparatory School, 31.359358, 31.109515
El Shaheed Mokhtar Ahmed Dawoud Primary School, 32.494214, 25.337542
El Shaheed Mokhtar El Hady Primary School, 31.529292, 31.083683
El Shaheed Mostafa El Tabbakh Primary Mixed School, 31.2575171, 30.074544
El Shaheed Mostafa Heshmat Primary School, 31.004432, 30.790097
El Shaheed Mostafa Youssef Primary School, 31.761791, 31.370027
El Shaheed Nabil Bakr Primary School, 31.282443, 30.640284
El Shaheed Nabil Mansour Primary School, 32.2838107, 31.2716105
El Shaheed Nagy Gouda Youssef Primary School, 31.571435, 31.360751
El Shaheed Nasr Mohamed Rowaq Primary School, 29.550927, 30.92716
El Shaheed Nour El Din Abdel Aziz Secondary Military School, 31.099401, 29.065475
El Shaheed Omar El Shazly Noaman Primary School, 31.601754, 31.188574
El Shaheed Othman Darwish Primary School, 31.450521, 31.105264
El Shaheed Othman Mekky Preparatory School, 32.46858, 25.53871
El Shaheed Raafat El Sayed Nabil School, 31.213285, 30.087562
El Shaheed Radwan Primary School, 31.789949, 31.383116
El Shaheed Ramadan Aly Abdel Latif Preparatory School For Boys, 30.84676, 28.923514
El Shaheed Rashad Mohamed El Adawy Preparatory School, 31.424664, 31.141809
El Shaheed Saad El Asmar 1 Primary School, 31.794112, 31.402935
El Shaheed Saber Abdel Hakim School, 31.211075, 29.89855
El Shaheed Safey El Din Mogahed School, 31.441627, 30.565383
El Shaheed Safwat Abdel Azim School, 31.086885, 29.076519
El Shaheed Said Borhan El Weshy Primary School, 31.480159, 30.94718
El Shaheed Salah Abdel Hamid Primary School, 31.290191, 30.938896
El Shaheed Salah El Din Nouby Primary School, 32.523941, 25.475358
El Shaheed Salah El Din Preparatory School, 31.709209, 31.072505
El Shaheed Salah El Din Qadry Primary Mixed School, 31.2348906, 30.4492953
El Shaheed Salah Mostafa Primary School, 29.9275658, 31.2150432
El Shaheed Salah Selim Secondary Mixed School, 31.564738, 30.597857
El Shaheed Salah Selim Sobh Secondary Mixed School, 31.5647, 30.597986
El Shaheed Samir Aqrab Primary Mixed School, 30.90811, 30.314846
El Shaheed Sayed Zakareya Khalil Primary School, 32.645037, 25.763093
El Shaheed Sayed Zakareya Khalil Secondary School, 32.64765, 25.643207
El Shaheed Seif El Din Ibrahim Secondary School For Boys, 33.9325136, 26.7601246
El Shaheed Sherif Abdel Razeq Primary School, 29.9066064, 31.1892682
El Shaheed Soliman Deif Allah Primary School, 32.42526, 30.208889
El Shaheed Taher Abou Zaid Shalaby Primary School, 31.654336, 31.289893
El Shaheed Talaat El Sharbasy Preparatory School For Girls, 31.571494, 31.369193
El Shaheed Tayyar Ibrahim Aly El Haddad Preparatory School, 31.472386, 30.601059
El Shaheed Walid Rady Shalaby School, 31.508689, 31.111927
El Shaheed Walid Sobhy Primary School, 29.9516623, 31.210909
El Shaheed Yasser El Gaaly Secondary School For Boys, 30.711336, 28.314512
El Shaheed Yehia El Alaily Primary School, 31.818659, 31.417189
El Shaheed Youssef Helal Primary School, 31.297501, 30.726975
El Shaheed Youssef Mahmoud Younes School, 32.520277, 25.471009
El Shaheed Zaghloul Abdel Moaty Primary School, 31.400514, 30.810666
El Shaheed Zein El Abedeen El Zamzamy Preparatory School For Boys, 31.464972, 30.882577
El Shaheed Zein El Abedeen Mostafa Fouad Primary School, 31.413018, 30.605011
El Shaheeda Shadya Salama Secondary School For Girls, 32.518806, 29.980773
El Shaheeda Shaimaa Primary School, 31.291361, 30.083069
El Shaheeda Umm Saber Preparatory School For Girls, 29.9303226, 31.1954819
El Shaheedain Primary School, 31.279246, 30.654554
El Shahid Abbas El Aasar Primary School, 29.9250976, 31.2157895
El Shahid Hanafy Mahmoud Primary School, 30.061018, 31.316477
El Shahid Salah Mostafa Preparatory School For Boys, 29.921376, 31.194024
El Shaimaa Preparatory School, 31.4120257, 30.164349
El Shaimaa Preparatory School For Girls, 31.330023, 30.010507
El Shaimaa Preparatory Secondary School For Girls, 31.37429, 30.104286
El Shaimaa Primary School, 30.0104347, 31.2708872
El Shaimaa Primary School, 32.5438535, 29.9854057
El Shaimaa Secondary School For Girls, 31.281192, 29.985263
El Shaimaa Secondary School For Girls, 31.1783627, 30.4715918
El Shaimaa Secondary School For Girls, 31.695182, 26.56263
El Sharbasy Primary School, 31.812222, 31.409912
El Shatby Elementary School, 29.912886, 31.205132
El Shatby Preparatory School For Boys, 29.9126225, 31.2053882
El Shatby Preparatory School For Girls, 29.915098, 31.209317
El Shatby Secondary Mechanical School, 29.965749, 31.239543
El Sheik Mohamed El Hefny Primary School, 31.233841, 29.555138
El Sheikh Abbas Primary School, 29.9034521, 31.1874774
El Sheikh Abdel Rahman Baraka Preparatory School For Boys, 31.309941, 30.720127
El Sheikh Abdullah Amer Primary School For Girls, 31.763203, 31.393801
El Sheikh Abou El Ela Primary School, 32.648417, 25.692421
El Sheikh Aly Primary School, 32.653815, 25.718925
El Sheikh Aly Sorour El Zankalony School, 31.442292, 30.571157
El Sheikh Aly Youssef Primary School, 31.2335702, 30.0292178
El Sheikh Amer Preparatory School, 32.71464, 25.786681
El Sheikh Amer Primary School, 32.716298, 25.787129
El Sheikh Dorgham School, 31.828127, 31.489502
El Sheikh El Amir School, 32.572231, 25.399224
El Sheikh El Boghdady Primary School, 32.605047, 25.636329
El Sheikh El Khodary Primary School, 31.807456, 31.427997
El Sheikh El Senous Abdel Moneim Primary School, 32.516854, 25.595555
El Sheikh El Shaarawy Primary School, 32.577059, 25.333069
El Sheikh El Taher School, 32.492924, 25.466137
El Sheikh El Zahaby Primary School, 32.639828, 25.666239
El Sheikh El Zankalon School, 31.442292, 30.571157
El Sheikh Fodail Primary School, 32.549078, 25.301113
El Sheikh Hassan Primary School, 32.682052, 25.75357
El Sheikh Ibrahim Moghazy Primary School, 32.549658, 25.291757
El Sheikh Kamal Adham Preparatory School, 31.4380391, 30.8936698
El Sheikh Kamel El Naffad Primary School, 31.233841, 29.555138
El Sheikh Khalifa Preparatory Mixed School, 31.243253, 29.569847
El Sheikh Mahaseb Primary School, 31.297329, 30.730447
El Sheikh Metwally El Shaarawy Primary School, 31.314552, 30.137215
El Sheikh Mohamed Abdou Primary School, 29.8902959, 31.1848598
El Sheikh Mohamed El Ghazaly Primary School, 30.0393248, 31.2124058
El Sheikh Mohamed Maghrabeya Preparatory School, 31.645582, 31.129871
El Sheikh Mohamed Metwally El Shaarawy School, 31.2505087, 30.0046498
El Sheikh Mubarak Primary School, 31.229163, 30.000793
El Sheikh Naguib Preparatory Vocational School, 30.8081532, 27.4383169
El Sheikh Omar Primary School, 31.764463, 31.173558
El Sheikh Rezq Preparatory Mixed School, 32.596833, 25.339857
El Sheikh Saleh Ahmed Radwan Primary School, 32.628346, 25.635089
El Sheikh Saleh Primary School, 31.2470537, 30.0377673
El Sheikh Sayed Sabbah Primary School, 29.907217, 31.180504
El Sheikh Shata 1 Primary School, 31.874439, 31.409203
El Sheikh Shata 2 Primary School, 31.873612, 31.40928
El Sheikh Shata 3 Primary School, 31.873671, 31.408845
El Sheikh Sultan Primary School, 32.507373, 25.590216
El Sheikh Tolba Saqr Primary School, 31.50082, 30.908609
El Sheikh Zayed Hoteling Secondary Advanced School, 30.975641, 30.039554
El Sheikh Zayed Primary School, 32.292586, 30.601488
El Shemout New Primary School, 31.214637, 30.425025
El Shennawy Secondary School For Girls, 31.548823, 31.03322
El Sherbiny Preparatory School For Girls, 31.344597, 30.511336
El Sherka 1 Primary School, 31.811354, 31.104492
El Sherka 2 Preparatory School, 31.809795, 31.082859
El Sherka 2 Primary School, 31.810538, 31.082985
El Shimaa Preparatory School For Girls, 31.3117382, 30.1333325
El Shimy School, 31.271961, 29.847721
El Shoala Preparatory School For Boys, 29.8361635, 31.0577547
El Shoaraa New Primary School For Girls, 31.793146, 31.406591
El Shoaraa Primary School For Boys, 31.790638, 31.402953
El Shoaraa School For Girls, 31.790697, 31.406385
El Shoaraa Secondary School, 31.793221, 31.408367
El Shobak El Gharby Preparatory School, 31.275879, 29.780246
El Shohadaa Preparatory School For Boys, 30.8135845, 27.4349128
El Shohadaa Primary School, 29.80288, 31.021231
El Shohadaa Primary School, 31.39779, 30.672894
El Shohadaa Primary School, 31.306025, 30.752089
El Shohadaa Primary School, 32.285857, 31.258706
El Shohadaa Primary School, 32.533412, 25.4244
El Shohadaa Primary School, 32.556011, 25.594107
El Shohadaa Primary School, 32.469192, 25.503201
El Shohadaa Primary School, 32.634341, 25.682694
El Shohadaa School, 31.537467, 30.55985
El Shohadaa Secondary School For Girls, 32.762051, 25.913369
El Shorouq Preparatory School For Boys, 31.2169956, 30.0905794
El Shorouq Primary School, 29.8361099, 31.0599421
El Shorouq Primary School, 31.218544, 30.103228
El Sinbillawain Preparatory Modern School For Girls, 31.455156, 30.886748
El Sinbillawain Secondary Agriculture School, 31.461218, 30.895726
El Sinbillawain Secondary School For Girls, 31.456271, 30.889453
El Sohadaa Primary School, 30.8147836, 27.5859232
El Soury Primary School, 29.9015183, 31.1911612
El Suez Advanced Technical Hotelling School, 32.5272533, 29.9644505
El Suez Technical School, 32.519166, 29.967613
El Sultan El Ghoury Primary School, 31.2590084, 30.0459798
El Taawon Preparatory School For Girls, 31.325264, 30.765239
El Taawon Primary School, 31.264719, 30.774279
El Taawon Primary School, 31.325133, 30.765421
El Taawoneyat Preparatory School For Boys, 32.5140636, 29.9784939
El Taawoneyat Primary School, 32.5118386, 29.9822508
El Tabary Primary School, 31.309741, 30.0936055
El Tabary Primary School, 29.7720974, 31.0903552
El Tabary Secondary School For Boys, 31.311174, 30.091837
El Tahery Primary School, 31.687652, 31.122133
El Tahra Primary School No. 2, 31.555306, 30.574479
El Tahra School, 31.556138, 30.574252
El Tahrir For Armed Forces School, 31.2740555, 30.0658918
El Tahrir Preparatory School, 30.0003401, 31.1476306
El Tahrir Preparatory School, 31.34415, 30.764738
El Tahrir Preparatory School For Girls, 32.2982812, 31.2588918
El Tahrir Primary School, 31.815438, 31.422344
El Tahrir Primary School, 31.257241, 30.721635
El Tahrir Primary School, 31.212115, 30.010331
El Tahrir Primary School, 32.563809, 25.628758
El Tahrir Primary School, 29.9973965, 31.2595315
El Tahrir Primary School, 31.481844, 31.160857
El Tahrir Primary School, 31.297485, 30.727062
El Tahrir School, 31.330218, 30.097003
El Tahrir School, 31.195255, 30.028789
El Tahrir School, 31.217694, 30.082306
El Tahrir School, 31.509009, 30.584952
El Tahrir Secondary Military Mixed School, 31.227758, 30.010693
El Tahrir Secondary Mixed School, 32.517501, 25.564148
El Tahrir Secondary School, 29.913915, 31.19359
El Taimoureya Primary Mixed School, 31.2443636, 30.085187
El Taimoureya Primary School, 32.2992079, 31.2613749
El Takamol Primary School, 29.6336593, 30.7490232
El Tal El Kabir Secondary School For Girls, 31.786592, 30.572439
El Tal New Secondary School For Boys, 31.784702, 30.572072
El Talaea Primary School, 29.9162492, 31.1886707
El Taliaa El Moana Preparatory School For Boys, 31.2399002, 30.0346511
El Taliaa Primary School, 29.8744024, 31.1634623
El Tamimy Primary School, 31.36104, 30.611298
El Tanmeya Primary School, 29.6922361, 30.8609161
El Tarbeya El Fekreya Mixed School, 31.2467829, 30.1017311
El Tarfaya School, 31.280705, 29.829895
El Tarha Primary School, 31.738746, 31.346279
El Taweela Preparatory School, 31.422101, 31.117665
El Taweela Primary School, 31.422702, 31.120108
El Tawfiq Secondary School For Girls, 31.256988, 30.059516
El Tawfiqeya Primary School, 30.0393221, 31.2124402
El Tawfiqeya School, 31.685598, 31.391327
El Tawfiqeya Secondary School For Boys, 31.244706, 30.074064
El Tawkilat El Melaheya Primary School, 32.2788887, 31.252507
El Tayeby Primary Mixed School For Girls, 31.2340933, 30.0232667
El Tayyar Fekry School, 31.220288, 30.084
El Teby Primary Mixed School For Boys, 31.2347102, 30.0229833
El Teraa El Boulaqeya Preparatory School For Boys, 31.2517, 30.079645
El Teraa Preparatory School For Girls, 31.250782, 30.081349
El Tersana Primary School, 29.8826141, 31.201846
El Thabat Preparatory School For Boys, 29.902945, 31.187232
El Thaqafa Primary School, 29.931886, 31.205378
El Tharwa El Samakeya Primary Mixed School, 29.8732987, 31.1530985
El Thawra El Arabeya Primary School, 29.813397, 30.981537
El Thawra Primary Mixed School, 31.174962, 30.4499673
El Thawra Primary School, 31.677996, 30.54121
El Thawra Primary School, 31.361568, 30.671484
El Tiba Preparatory School, 31.442045, 30.667946
El Tiba Primary School, 31.44109, 30.667706
El Tonab School, 32.548413, 25.439167
El Toud Preparatory School, 32.532899, 25.58315
El Toud Primary School, 32.532272, 25.586566
El Tounisy Preparatory School For Girls, 31.267361, 30.009684
El Wadi Primary School, 31.305306, 30.1071619
El Wadi Primary School, 29.7567994, 30.9878245
El Wafaa Preparatory School For Boys, 31.19525, 30.06768
El Wafaa Primary Mixed School, 31.173888, 30.106765
El Wafaa Primary School, 29.9696087, 30.7879191
El Wafaa Primary School For Girls, 31.432252, 26.906945
El Wafaa School, 31.604203, 30.56663
El Waha El Khadraa Primary School, 29.789292, 30.9887235
El Wardeyan Preparatory School For Girls, 29.860218, 31.162243
El Wardeyan Secondary School For Boys, 29.866603, 31.16198
El Wardian Secondary School For Girls, 29.86286, 31.16325
El Warraq Preparatory School For Boys, 31.213563, 30.105067
El Warraq Secondary School, 31.213879, 30.106171
El Wasefeya Primary School, 32.3014032, 31.2655477
El Wastany School For Primary Education, 31.572502, 31.360205
El Wehda El Arabeya Preparatory School For Girls, 31.2423674, 30.0343803
El Wehda El Arabeya Primary School, 31.249883, 30.041712
El Wehda El Arabeya Primary School, 31.290698, 30.940437
El Wehda El Arabeya Primary School, 31.574629, 30.840094
El Wehda El Arabeya School, 32.2943169, 30.6032613
El Wehda El Mahalleya School, 31.266918, 29.813857
El Wehda El Mogamaa Primary School, 31.26121, 30.780285
El Wehda El Mogamaa Primary School, 32.681628, 25.752981
El Wehda El Mogamaa Primary School, 31.252794, 29.57307
El Wehda El Mogamaa Primary School, 31.353945, 30.793235
El Wehda El Mogamaa School, 31.266741, 29.813875
El Wehda El Mogamaa School, 31.099558, 30.506251
El Wehda Primary School, 31.289905, 29.9575558
El Wehda Primary School, 31.273302, 30.737594
El Westany El Gadida School, 31.573795, 31.359977
El Westany Preparatory School, 31.57107, 31.369349
El Westany Secondary School, 31.573758, 31.359979
El Wheda El Mogamaa School, 31.2476089, 29.353177
El Yaqaza School, 31.632696, 30.614
El Yarmouk Primary School, 31.274825, 30.093686
El Yarmouk Primary School, 32.2799837, 31.2463034
El Yazgy Primary Mixed School, 31.2353464, 30.0764626
El Zaafaran Preparatory School For Boys, 31.2825332, 30.067623
El Zaeem Ahmed Orabi Secondary School, 31.252015, 30.039899
El Zaeem El Sadat School, 30.062045, 31.303491
El Zaeem Mostafa Kamel Primary School, 32.712988, 25.733191
El Zafer Primary Mixed School, 31.2118685, 30.0710728
El Zahayra Secondary School, 31.468218, 30.916856
El Zaher Modern Secondary School For Girls, 31.256934, 30.062197
El Zaher Preparatory School For Girls, 31.2614657, 30.0686116
El Zaher Primary School, 32.2602541, 31.2595659
El Zaher Secondary School For Boys, 31.261245, 30.068955
El Zaher Secondary School For Girls, 31.2555579, 30.0627882
El Zahereya El Gadida Preparatory School For Girls, 29.9717062, 31.2318806
El Zahereya El Qadima Primary School, 29.9720817, 31.2309781
El Zahraa Preparatory School, 31.661761, 31.2918
El Zahraa Preparatory School, 31.546263, 30.510698
El Zahraa Preparatory School For Girls, 31.2490318, 30.0759785
El Zahraa Preparatory School For Girls, 31.2133, 30.0114
El Zahraa Preparatory School For Girls, 29.917063, 31.195309
El Zahraa Preparatory School For Girls, 32.811072, 26.000753
El Zahraa Preparatory School For Girls, 31.000943, 30.800398
El Zahraa Preparatory School For Girls, 31.166172, 30.963233
El Zahraa Preparatory School For Girls, 31.1812429, 27.1876976
El Zahraa Primary Mixed School, 31.254652, 30.090756
El Zahraa Primary Mixed School, 31.546512, 30.510563
El Zahraa Primary Mixed School, 31.1816131, 27.1877441
El Zahraa Primary School, 31.2332859, 29.9969369
El Zahraa Primary School, 31.661761, 31.2918
El Zahraa Primary School, 31.311676, 30.71614
El Zahraa Primary School, 31.4662117, 30.8789404
El Zahraa Primary School, 29.9735089, 31.2409504
El Zahraa School, 32.5409862, 29.9784811
El Zahraa School, 31.254269, 29.824766
El Zahraa Secondary School For Girls, 31.586713, 30.667559
El Zahraa Secondary School For Girls, 29.5768582, 30.8787975
El Zaideya New Primary Mixed School, 31.134649, 30.117248
El Zaideya Primary Mixed School, 31.134649, 30.117248
El Zaitoun Modern Preparatory School For Girls, 31.31466, 30.109197
El Zaitoun Preparatory School For Girls, 31.315932, 30.111164
El Zaitoun Preparatory School For Girls, 31.315972, 30.110691
El Zaitoun Primary Mixed School, 31.315729, 30.1109615
El Zamalek Preparatory & Secondary School For Boys, 31.218153, 30.068844
El Zamalek School For Girls, 31.220105, 30.068502
El Zamamy Preparatory School, 32.700162, 25.789855
El Zamamy Primary School, 32.700156, 25.789874
El Zanaqeta Primary School, 32.686719, 25.672807
El Zaniqa Primary School, 32.513416, 25.384811
El Zanlalon Preparatory School For Boys, 31.442699, 30.569707
El Zaqaziq Preparatory School For Boys, 31.519891, 30.596147
El Zaqaziq Preparatory School For Girls, 31.499305, 30.585853
El Zaqaziq Secondary School For Boys, 31.49364, 30.58359
El Zaqaziq Secondary School For Girls, 31.578226, 30.5840911
El Zarqa Preparatory Modern School For Boys, 31.633702, 31.207546
El Zarqa Preparatory Profession School, 31.635185, 31.206814
El Zarqa Preparatory School For Girls, 31.639793, 31.208558
El Zarqa Primary School, 31.633088, 31.21003
El Zarqa Secondary School For Boys, 31.637471, 31.209104
El Zarqeya School, 31.548594, 30.584941
El Zawya El Hamraa Primary School For Boys, 31.2648301, 30.0820166
El Zawya El Hamraa Primary School For Girls, 31.264248, 30.0823879
El Zeineya Bahary Primary School, 32.690468, 25.756923
El Zeineya Qebly Preparatory School, 32.677596, 25.749236
El Zeineya Qebly Primary School, 32.68306, 25.753242
El Zeineya Secondary School, 32.682508, 25.753449
El Zeiny School For Primary Education, 31.249195, 29.412895
El Zohour Preparatory School For Girls, 32.2729317, 31.2660486
El Zohour Primary School, 32.2729209, 31.2652393
El Zohour Primary School, 33.62267, 28.239731
El Zohour Secondary School For Girls, 33.622638, 28.239902
El Zohour Secondary School For Girls, 32.288872, 30.6134256
El Zoraiqy Preparatory School, 31.432848, 30.932668
El Zoraiqy Primary School, 31.43177, 30.938192
Elel Sheikh Gharib Galal Preparatory School, 31.367694, 30.149688
Eman Haggo Primary School, 32.5144779, 29.9946167
Ensaf Serry Secondary School For Girls, 31.311488, 30.104644
Enshas El Raml Secondary Mixed School, 31.4545011, 30.3814506
Erfan Preparatory School For Girls, 29.9207336, 31.188418
Erfan Primary School, 29.9123141, 31.1875714
Erwet Mina El Bassal Preparatory Profession School, 29.8843866, 31.1895449
Eskan El Nassereya Preparatory School, 29.7880286, 30.9885042
Eskan Helwan School, 31.31806, 29.842896
Esna Preparatory Profession School, 32.553641, 25.300114
Esna Preparatory School For Boys, 32.553834, 25.301195
Esna Preparatory School For Girls, 32.553634, 25.29616
Esna Secondary School For Boys, 32.558241, 25.284515
Esna Secondary School For Girls, 32.554102, 25.298562
Esna Technical Secondary School For Girls, 32.513346, 25.282294
Essam Nasr Saqr Primary School, 31.241716, 30.751849
Etsa Primary School For Girls, 30.795766, 29.240743
Ezab Ashmoun Primary School, 31.65314, 31.091123
Ezab Deyerb Primary School, 31.647733, 31.077848
Ezab El Ethad Primary School, 31.782994, 31.120654
Ezab El Nahda School, 31.784759, 31.390363
Ezab Meet Tarif Preparatory School, 31.672146, 31.086807
Ezbet 3 Primary School, 31.684991, 31.379237
Ezbet 5 Primary School, 31.684624, 31.365831
Ezbet Abou Farag Preparatory School, 31.2170746, 30.4875654
Ezbet Abou Farag Primary School, 31.2171712, 30.4879642
Ezbet Aly Mohamed School, 31.372163, 30.693641
Ezbet Amer Primary School, 31.73284, 31.089545
Ezbet Aql Primary Mixed School, 31.3869417, 31.0375212
Ezbet Assem Primary School, 31.568171, 31.065819
Ezbet El Ababda Primary School, 32.592874, 25.275488
Ezbet El Arab School, 31.496915, 30.819118
Ezbet El Bakry Primary School, 31.757709, 31.106872
Ezbet El Baz School, 31.814749, 31.391524
Ezbet El Borg New Preparatory School, 31.837529, 31.503138
Ezbet El Borg Preparatory School For Boys, 31.8371, 31.503282
Ezbet El Borg Preparatory School For Girls, 31.838059, 31.502005
Ezbet El Borg Preparatory School For Girls, 31.837483, 31.501855
Ezbet El Borg School, 32.503665, 25.424713
Ezbet El Borg Secondary Mixed School, 31.833732, 31.498426
Ezbet El Daly School, 31.475023, 30.565328
Ezbet El Daour Primary School, 31.0708004, 30.887401
Ezbet El Denk Primary School, 31.666192, 31.095365
Ezbet El Eslah Primary School, 31.528774, 31.165764
